id	semantic_groups	preflabel	synonyms	description
MP:0004816	DISO	abnormal class switch recombination	NA	NA
GO:0072554PHENOTYPE	PHYS	blood vessel lumenization phenotype	NA	NA
AQTLTrait:1086	DISO	Udder structure	NA	NA
MONARCH:APO_0000129APO_0000002	GENO	protein transport:abnormal	NA	NA
MP:0009583	DISO	increased keratinocyte proliferation	NA	NA
MP:0008862	DISO	asymmetric snout	NA	NA
WBPhenotype:0002185	DISO	ectopic endoderm	NA	NA
MP:0004978	DISO	decreased B-1 B cell number	NA	NA
ZP:0004006	DISO	abnormal(ly) degeneration eye	NA	NA
HP:0012286	DISO	Abnormal hypothalamus morphology	NA	NA
ZP:0001323	DISO	abnormal(ly) disrupted brain development	NA	NA
MONARCH:APO_0000041APO_0000005	GENO	sporulation:absent	NA	NA
MP:0000579	DISO	abnormal nail morphology	NA	NA
FBbt:00000449PHENOTYPE	DISO	Drosophila adult midgut precursor cell phenotype	NA	NA
WBPhenotype:0000085	DISO	swollen intestine	NA	NA
FBbt:00005725PHENOTYPE	DISO	Drosophila adult Malpighian tubule phenotype	NA	NA
MP:0002573	DISO	behavioral despair	NA	NA
MP:0004771	DISO	increased anti-single stranded DNA antibody level	NA	NA
MONARCH:APO_0000026APO_0000004	GENO	bipolar budding pattern:increased	NA	NA
ZP:0000415	DISO	abnormal(ly) disrupted lens development in camera-type eye	NA	NA
HP:0040162	DISO	Orthokeratosis	NA	NA
MP:0013435	DISO	decreased CD8-positive, naive alpha-beta T cell number	NA	NA
MP:0009231	DISO	detached acrosome	NA	NA
FBcv:0002040	DISO	some die during prepupal stage	NA	NA
HP:0000134	DISO	Female hypogonadism	NA	NA
HP:0030759	DISO	Adipocyte hypertrophy	NA	NA
ZP:0004011	DISO	abnormal(ly) degenerate retinal inner plexiform layer neuron	NA	NA
MP:0002972	DISO	abnormal cardiac muscle contractility	NA	NA
MONARCH:APO_0000334APO_0000004	GENO	innate thermotolerance:increased	NA	NA
FBbt:00003623PHENOTYPE	DISO	adult central nervous system phenotype	NA	NA
ZP:0004003	DISO	abnormal(ly) aggregated diencephalon nucleus	NA	NA
MP:0000468	DISO	abnormal esophageal epithelium morphology	NA	NA
MP:0014134	DISO	abnormal embryo morphology	NA	NA
FBbt:00001831PHENOTYPE	DISO	Drosophila spiracular histoblast nest abdominal 5 phenotype	NA	NA
FBbt:00004333PHENOTYPE	DISO	ventral row phenotype	NA	NA
ZP:0004962	DISO	abnormal(ly) increased rate apoptotic process	NA	NA
FBbt:00000480PHENOTYPE	DISO	Drosophila longitudinal muscle phenotype	NA	NA
MP:0030006	DISO	decreased retinal apoptosis	NA	NA
WBPhenotype:0001331	DISO	motor neuron morphology variant	NA	NA
MP:0010933	DISO	decreased trabecular bone connectivity density	NA	NA
ZP:0012586	DISO	abnormal(ly) decreased process quality protein kinase B signaling	NA	NA
GO:0001701PHENOTYPE	PHYS	in utero embryonic development phenotype	NA	NA
WBPhenotype:0001486	DISO	unfolded protein accumulation	NA	NA
MP:0002270	DISO	abnormal pulmonary alveolus morphology	NA	NA
ZP:0012157	DISO	abnormal(ly) disorganized diencephalon cell	NA	NA
MP:0000336	DISO	decreased mast cell number	NA	NA
MP:0001711	DISO	abnormal placenta morphology	NA	NA
ZP:0002476	DISO	abnormal(ly) physical object quality pharyngeal arch cartilage	NA	NA
AQTLTrait:1070	DISO	Inseminations per conception	NA	NA
WBPhenotype:0000892	DISO	hermaphrodite germline proliferation variant	NA	NA
FBbt:00002833PHENOTYPE	DISO	Drosophila abdominal 2 lateral pentascolopidial chordotonal organ lch5 phenotype	NA	NA
FBbt:00000102PHENOTYPE	DISO	germ band phenotype	NA	NA
MP:0008396	DISO	abnormal osteoclast differentiation	NA	NA
FBbt:00001891PHENOTYPE	DISO	embryonic/larval hindgut phenotype	NA	NA
GO:0051216PHENOTYPE	PHYS	cartilage development phenotype	NA	NA
MP:0008169	DISO	increased B-1b cell number	NA	NA
FBbt:00002832PHENOTYPE	DISO	abdominal 1 lateral pentascolopidial chordotonal organ lch5 phenotype	NA	NA
MP:0002759	DISO	abnormal caudal vertebrae morphology	NA	NA
FBbt:00001376PHENOTYPE	DISO	neuroblast NB5-2 phenotype	NA	NA
ZP:0002187	DISO	abnormal(ly) has fewer parts of type brain vasculature towards central artery	NA	NA
ZP:0002183	DISO	abnormal(ly) disrupted axonogenesis	NA	NA
FBbt:00005591PHENOTYPE	DISO	ganglionic branch primordium phenotype	NA	NA
FBbt:00000169PHENOTYPE	DISO	embryonic mesothoracic segment phenotype	NA	NA
FBbt:00002838PHENOTYPE	DISO	Drosophila abdominal 7 lateral pentascolopidial chordotonal organ lch5 phenotype	NA	NA
MP:0000709	DISO	enlarged thymus	NA	NA
ZP:0005097	DISO	abnormal(ly) open mouth	NA	NA
ZP:0009367	DISO	abnormal(ly) lacks all parts of type whole organism towards dorsal longitudinal anastomotic vessel	NA	NA
ZP:0018231	DISO	abnormal(ly) decreased process quality dorsal aorta blood vessel lumenization	NA	NA
AQTLTrait:1327	DISO	Milk odd-chain fatty acid percentage	NA	NA
HP:0010683	DISO	Low tissue non-specific alkaline phosphatase	NA	NA
WBPhenotype:0001107	DISO	spindle rotation defective early emb	NA	NA
ZP:0000436	DISO	abnormal(ly) disorganized myotome myosin filament	NA	NA
ZP:0000304	DISO	abnormal(ly) decreased occurrence cell proliferation	NA	NA
MP:0001663	DISO	abnormal digestive system physiology	NA	NA
MP:0002364	DISO	abnormal thymus size	NA	NA
ZP:0008128	DISO	abnormal(ly) disrupted synapse assembly	NA	NA
FBbt:00005636PHENOTYPE	DISO	embryonic anterior Malpighian tubule phenotype	NA	NA
MP:0013511	DISO	increased CD4-negative NK T cell number	NA	NA
MONARCH:APO_0000106APO_0000002	GENO	vegetative growth:abnormal	NA	NA
FBcv:0000699	DISO	pair rule phenotype	NA	NA
ZP:0002472	DISO	abnormal(ly) decreased amount myotome slow muscle cell	NA	NA
MP:0001693	DISO	failure of primitive streak formation	NA	NA
MP:0009172	DISO	small pancreatic islets	NA	NA
ZP:0000069	DISO	abnormal(ly) disrupted axon guidance	NA	NA
MP:0005325	DISO	abnormal renal glomerulus morphology	NA	NA
MP:0009230	DISO	abnormal sperm head morphology	NA	NA
MP:0008411	DISO	decreased cellular sensitivity to ultraviolet irradiation	NA	NA
MP:0010844	DISO	increased effector memory CD4-positive, alpha-beta T cell number	NA	NA
ZP:0004361	DISO	abnormal(ly) decreased amount Kupffer's vesicle cilium	NA	NA
MP:0006029	DISO	abnormal sclerotome morphology	NA	NA
MP:0002199	DISO	abnormal brain commissure morphology	NA	NA
MP:0000242	DISO	impaired fertilization	NA	NA
WBPhenotype:0000416	DISO	yolk synthesis variant	NA	NA
MMRRC:042663	GENO	C57BL/6J-MtgxR5074Btlr	NA	NA
MP:0004548	DISO	dilated esophagus	NA	NA
MP:0008853	DISO	decreased abdominal adipose tissue amount	NA	NA
GO:0022008PHENOTYPE	PHYS	neurogenesis phenotype	NA	NA
MP:0001522	DISO	impaired swimming	NA	NA
WBPhenotype:0000135	DISO	gene expression level high	NA	NA
FBbt:00005064PHENOTYPE	DISO	Drosophila melanotic mass phenotype	NA	NA
FBbt:00004511PHENOTYPE	DISO	Drosophila antenna phenotype	NA	NA
HP:0000902	DISO	Rib fusion	NA	NA
MP:0008439	DISO	abnormal cortical plate morphology	NA	NA
FBbt:00000093PHENOTYPE	DISO	Drosophila ventral midline phenotype	NA	NA
MONARCH:APO_0000098APO_0000003	GENO	utilization of carbon source:decreased	NA	NA
MP:0001701	DISO	incomplete embryo turning	NA	NA
MP:0000422	DISO	delayed hair appearance	NA	NA
WBPhenotype:0001181	DISO	accumulated somatic cell corpses	NA	NA
ZP:0003720	DISO	abnormal(ly) branched motor neuron axon	NA	NA
MP:0010398	DISO	decreased liver glycogen level	NA	NA
MP:0013430	DISO	increased memory CD4-positive, CD25-positive, alpha-beta regulatory T cell number	NA	NA
MP:0003705	DISO	abnormal hypodermis morphology	NA	NA
MP:0013517	DISO	increased KLRG1-positive CD4-negative NK T cell number	NA	NA
WBPhenotype:0000034	DISO	embryonic polarity variant	NA	NA
MP:0020519	DISO	renal glomerular immunoglobulin deposits	NA	NA
MP:0010227	DISO	decreased quadriceps weight	NA	NA
Coriell:GM26595	GENO	NIGMS-GM26595	NA	NA
FBcv:0000429	DISO	cell shape defective	NA	NA
FBbt:00001251PHENOTYPE	DISO	Drosophila embryonic/larval glial cell phenotype	NA	NA
ZP:0008741	DISO	abnormal(ly) disrupted neuron fate determination	NA	NA
MP:0003674	DISO	oxidative stress	NA	NA
UBERON:0002228	ANAT	rib	NA	NA
MP:0002086	DISO	abnormal extraembryonic tissue morphology	NA	NA
MP:0001290	DISO	delayed eyelid opening	NA	NA
ZP:0003210	DISO	abnormal(ly) decreased mobility whole organism	NA	NA
FBbt:00003624PHENOTYPE	DISO	adult brain phenotype	NA	NA
ZP:0009366	DISO	abnormal(ly) has extra parts of type spinal cord dorsal region towards glioblast (sensu Vertebrata)	NA	NA
FBcv:0000421	DISO	touch response defective	NA	NA
MP:0010579	DISO	increased heart left ventricle size	NA	NA
FBbt:00004323PHENOTYPE	DISO	Drosophila wing sensillum phenotype	NA	NA
MP:0002175	DISO	decreased brain weight	NA	NA
MP:0004000	DISO	impaired passive avoidance behavior	NA	NA
FBbt:00005647PHENOTYPE	DISO	presumptive embryonic/larval muscle system phenotype	NA	NA
ZP:0000396	DISO	abnormal(ly) decreased amount nucleate erythrocyte	NA	NA
MP:0003211	DISO	abnormal aorta elastic fiber morphology	NA	NA
MP:0000819	DISO	abnormal olfactory bulb morphology	NA	NA
ZP:0000022	DISO	abnormal(ly) present in fewer numbers in organism hematopoietic stem cell	NA	NA
MP:0003938	DISO	abnormal ear development	NA	NA
HP:0000778	DISO	Hypoplasia of the thymus	NA	NA
MP:0008899	DISO	plush coat	NA	NA
ZP:0005237	DISO	abnormal(ly) mislocalised ventrally Meckel's cartilage	NA	NA
MP:0009160	DISO	abnormal pancreatic acinar cell zymogen granule morphology	NA	NA
MP:0001394	DISO	circling	NA	NA
MP:0010249	DISO	lactation failure	NA	NA
GO:0061180PHENOTYPE	PHYS	mammary gland epithelium development phenotype	NA	NA
ZP:0004923	DISO	abnormal(ly) decreased amount NaK ionocyte	NA	NA
FBbt:00001806PHENOTYPE	DISO	Drosophila anterior dorsal histoblast nest abdominal 7 phenotype	NA	NA
FBbt:00005198PHENOTYPE	DISO	Drosophila Keilin's organ phenotype	NA	NA
ClinVarVariant:198889	VARI	NM_018297.3(NGLY1):c.1260+7T>G	NA	NA
FBbt:00007274PHENOTYPE	DISO	Drosophila class III dendritic arborizing neuron phenotype	NA	NA
ZP:0003175	DISO	abnormal(ly) decreased rate cell proliferation in midbrain	NA	NA
GO:0009952PHENOTYPE	PHYS	anterior/posterior pattern specification phenotype	NA	NA
MP:0003076	DISO	increased susceptibility to ischemic brain injury	NA	NA
ZP:0009836	DISO	abnormal(ly) decreased process quality secondary motor neuron axon extension	NA	NA
MP:0011966	DISO	abnormal auditory brainstem response waveform shape	NA	NA
MP:0005608	DISO	cardiac interstitial fibrosis	NA	NA
WBPhenotype:0000965	DISO	somatic cell death variant	NA	NA
WBPhenotype:0000578	DISO	body axis development variant	NA	NA
MP:0030457	DISO	abnormal molar cusp morphology	NA	NA
ZP:0003099	DISO	abnormal(ly) morphology pharyngeal arch	NA	NA
MP:0020089	DISO	increased susceptibility to diet-induced non-insulin dependent diabetes	NA	NA
ZP:0000586	DISO	abnormal(ly) decreased length whole organism anterior-posterior axis	NA	NA
MP:0011096	DISO	embryonic lethality between implantation and somite formation, complete penetrance	NA	NA
FBbt:00001685PHENOTYPE	DISO	plasmatocyte phenotype	NA	NA
FBbt:00000043PHENOTYPE	DISO	Drosophila micropyle phenotype	NA	NA
WBPhenotype:0000283	DISO	vulva uterus connection defective	NA	NA
MP:0008347	DISO	decreased gamma-delta T cell number	NA	NA
FBbt:00005635PHENOTYPE	DISO	Drosophila embryonic posterior Malpighian tubule phenotype	NA	NA
GO:0046544PHENOTYPE	PHYS	development of secondary male sexual characteristics phenotype	NA	NA
GO:0060215PHENOTYPE	PHYS	primitive hemopoiesis phenotype	NA	NA
MP:0010179	DISO	rough coat	NA	NA
FBbt:00004761PHENOTYPE	DISO	wing vein L3 phenotype	NA	NA
MP:0003172	DISO	abnormal lysosome physiology	NA	NA
GO:0016322PHENOTYPE	PHYS	neuron remodeling phenotype	NA	NA
MP:0009764	DISO	decreased sensitivity to induced morbidity/mortality	NA	NA
FBbt:00004888PHENOTYPE	DISO	oocyte nucleus phenotype	NA	NA
ZP:0000856	DISO	abnormal(ly) curved ventral whole organism	NA	NA
:.well-known/genid/mgiseqaltkey612885	GENO	tm1e(EUCOMM)Wtsi	NA	NA
MP:0002801	DISO	abnormal long term object recognition memory	NA	NA
GO:0045165PHENOTYPE	PHYS	cell fate commitment phenotype	NA	NA
MP:0000583	DISO	long toenails	NA	NA
OMIM:107776.0002	DISO	AQP1, PRO38LEU	NA	NA
MP:0009865	DISO	abnormal aorta smooth muscle morphology	NA	NA
FBbt:00004522PHENOTYPE	DISO	labrum phenotype	NA	NA
ZP:0002473	DISO	abnormal(ly) apoptotic trunk	NA	NA
FBbt:00004642PHENOTYPE	DISO	Drosophila tibia phenotype	NA	NA
FBbt:00001780PHENOTYPE	DISO	Drosophila ventral thoracic disc phenotype	NA	NA
ZP:0001272	DISO	abnormal(ly) quality retinal photoreceptor layer	NA	NA
ZP:0003097	DISO	abnormal(ly) morphology gill	NA	NA
MMRRC:042662	GENO	C57BL/6J-MtgxR5073Btlr	NA	NA
MP:0010080	DISO	abnormal hepatocyte physiology	NA	NA
MONARCH:APO_0000241APO_0000003	GENO	freeze-thaw resistance:decreased	NA	NA
MP:0002574	DISO	increased vertical activity	NA	NA
MP:0001182	DISO	lung hemorrhage	NA	NA
MP:0000929	DISO	open neural tube	NA	NA
FBcv:0000359	DISO	decreased cell number	NA	NA
MP:0000550	DISO	abnormal forelimb morphology	NA	NA
FBbt:00001311PHENOTYPE	DISO	interface glial cell phenotype	NA	NA
MP:0004214	DISO	abnormal long bone diaphysis morphology	NA	NA
HP:0004295	DISO	Abnormality of the gastric mucosa	NA	NA
FBbt:00001069PHENOTYPE	DISO	embryonic stomatogastric nervous system phenotype	NA	NA
FBbt:00004013PHENOTYPE	DISO	Drosophila subesophageal ganglion phenotype	NA	NA
FBbt:00005168PHENOTYPE	DISO	Drosophila external sensory organ phenotype	NA	NA
HP:0000204	DISO	Cleft upper lip	NA	NA
ZP:0001211	DISO	abnormal(ly) uninflated swim bladder	NA	NA
FBbt:00001800PHENOTYPE	DISO	Drosophila anterior dorsal histoblast nest abdominal 4 phenotype	NA	NA
FBbt:00004767PHENOTYPE	DISO	Drosophila anterior crossvein phenotype	NA	NA
GO:0042552PHENOTYPE	PHYS	myelination phenotype	NA	NA
FBcv:0000363	DISO	increased cell size	NA	NA
MP:0000065	DISO	abnormal bone marrow cavity morphology	NA	NA
GO:0001889PHENOTYPE	PHYS	liver development phenotype	NA	NA
MP:0005635	DISO	decreased circulating bilirubin level	NA	NA
MONARCH:APO_0000041APO_0000249	GENO	sporulation:delayed	NA	NA
MP:0010901	DISO	abnormal pulmonary alveolar parenchyma morphology	NA	NA
MP:0002207	DISO	abnormal long term potentiation	NA	NA
MP:0003212	DISO	increased susceptibility to age related obesity	NA	NA
MP:0003082	DISO	abnormal gastrocnemius morphology	NA	NA
ZP:0004263	DISO	abnormal(ly) disrupted primitive hemopoiesis	NA	NA
GO:0030018PHENOTYPE	PHYS	Z disc phenotype	NA	NA
FBbt:00000179PHENOTYPE	DISO	embryonic abdominal segment 7 phenotype	NA	NA
MP:0013154	DISO	increased KLRG1+ CD8 alpha beta T cell number	NA	NA
MP:0009142	DISO	decreased prepulse inhibition	NA	NA
MP:0001930	DISO	abnormal meiosis	NA	NA
HP:0009887	DISO	Abnormality of hair pigmentation	NA	NA
Coriell:GM26596	GENO	NIGMS-GM26596	NA	NA
MP:0003075	DISO	altered response to CNS ischemic injury	NA	NA
MONARCH:APO_0000071APO_0000003	GENO	cytokinesis:decreased	NA	NA
MP:0013669	DISO	decreased Ly6C-positive immature NK cell number	NA	NA
MONARCH:APO_0000198APO_0000004	GENO	mutation frequency:increased	NA	NA
FBbt:00004227PHENOTYPE	DISO	photoreceptor cell R8 phenotype	NA	NA
MP:0004401	DISO	increased cochlear outer hair cell number	NA	NA
MONARCH:APO_0000106APO_0000250	GENO	vegetative growth:arrested	NA	NA
FBbt:00004307PHENOTYPE	DISO	anterior dorsocentral bristle phenotype	NA	NA
MP:0003961	DISO	decreased lean body mass	NA	NA
HP:0002212	DISO	Curly hair	NA	NA
ZP:0004009	DISO	abnormal(ly) size head	NA	NA
ZP:0005659	DISO	abnormal(ly) process quality respiratory gaseous exchange	NA	NA
ZP:0006692	DISO	abnormal(ly) increased amount VeLD	NA	NA
MP:0004841	DISO	abnormal small intestine crypts of Lieberkuhn morphology	NA	NA
FBbt:00001825PHENOTYPE	DISO	Drosophila ventral histoblast nest abdominal 7 phenotype	NA	NA
FBbt:00000820PHENOTYPE	DISO	Drosophila abdominal 5 dorsal acute muscle 1 phenotype	NA	NA
MP:0000278	DISO	abnormal myocardial fiber morphology	NA	NA
WBPhenotype:0000504	DISO	nuclear division variant	NA	NA
GO:0016358PHENOTYPE	PHYS	dendrite development phenotype	NA	NA
MP:0005440	DISO	increased glycogen level	NA	NA
REACT:R-MMU-1237044	PHYS	Erythrocytes take up carbon dioxide and release oxygen	NA	NA
ZP:0000594	DISO	abnormal(ly) delayed embryo development	NA	NA
MP:0000763	DISO	abnormal filiform papillae morphology	NA	NA
MP:0005334	DISO	abnormal fat pad morphology	NA	NA
GO:0006515	PHYS	protein quality control for misfolded or incompletely synthesized proteins	NA	NA
MP:0003721	DISO	increased tumor growth/size	NA	NA
MP:0009737	DISO	prostate gland cysts	NA	NA
MP:0004613	DISO	fusion of vertebral arches	NA	NA
GO:0060037PHENOTYPE	PHYS	pharyngeal system development phenotype	NA	NA
MP:0009766	DISO	increased sensitivity to xenobiotic induced morbidity/mortality	NA	NA
MP:0005140	DISO	decreased cardiac muscle contractility	NA	NA
FBbt:00002019PHENOTYPE	DISO	Drosophila lch5 neuron phenotype	NA	NA
FBbt:00001822PHENOTYPE	DISO	Drosophila ventral histoblast nest abdominal 4 phenotype	NA	NA
MP:0002981	DISO	increased liver weight	NA	NA
FBcv:0000436	DISO	sex-determination defective	NA	NA
GO:0008344PHENOTYPE	PHYS	adult locomotory behavior phenotype	NA	NA
ZP:0004002	DISO	abnormal(ly) apoptotic diencephalon	NA	NA
MP:0009456	DISO	impaired cued conditioning behavior	NA	NA
FBbt:00001816PHENOTYPE	DISO	Drosophila posterior dorsal histoblast nest abdominal 7 phenotype	NA	NA
ZP:0003197	DISO	abnormal(ly) disrupted locomotion	NA	NA
ZP:0009370	DISO	abnormal(ly) increased amount glioblast (sensu Vertebrata)	NA	NA
WBPhenotype:0000779	DISO	late embryonic arrest	NA	NA
MP:0003440	DISO	decreased glycerol level	NA	NA
MP:0003447	DISO	decreased tumor growth/size	NA	NA
MP:0006269	DISO	abnormal mammary gland growth during pregnancy	NA	NA
ClinVarVariant:474215	VARI	NM_018297.3(NGLY1):c.1608C>A (p.His536Gln)	NA	NA
MP:0003448	DISO	abnormal tumor morphology	NA	NA
FBbt:00000458PHENOTYPE	DISO	Drosophila midgut constriction 1 phenotype	NA	NA
ZP:0010359	DISO	abnormal(ly) extra or missing processual parts forebrain neuron development towards neuron fate specification	NA	NA
FBbt:00003018PHENOTYPE	DISO	Drosophila adult thorax phenotype	NA	NA
MP:0005123	DISO	increased circulating growth hormone level	NA	NA
MP:0010308	DISO	decreased tumor latency	NA	NA
HP:0030769	DISO	Exencephaly	NA	NA
ZP:0000054	DISO	abnormal(ly) decreased size head	NA	NA
MP:0004819	DISO	decreased skeletal muscle mass	NA	NA
MP:0001666	DISO	abnormal intestinal absorption	NA	NA
MP:0004277	DISO	abnormal lateral ganglionic eminence morphology	NA	NA
FBbt:00004403PHENOTYPE	DISO	Drosophila mesothoracic tarsal bristle longitudinal row 6 phenotype	NA	NA
FBbt:00001811PHENOTYPE	DISO	posterior dorsal histoblast nest abdominal 2 phenotype	NA	NA
MP:0003786	DISO	premature aging	NA	NA
GO:0070374PHENOTYPE	PHYS	positive regulation of ERK1 and ERK2 cascade phenotype	NA	NA
ZP:0010360	DISO	abnormal(ly) increased size medial longitudinal catecholaminergic tract	NA	NA
FBcv:0000442	DISO	radiation sensitive	NA	NA
MONARCH:APO_0000209APO_0000248	GENO	protein/peptide distribution:increased duration	NA	NA
MP:0004851	DISO	increased testis weight	NA	NA
MP:0013522	DISO	decreased memory-marker CD4-positive NK T cell number	NA	NA
MP:0003812	DISO	abnormal hair medulla	NA	NA
FBbt:00001819PHENOTYPE	DISO	ventral histoblast nest abdominal 1 phenotype	NA	NA
MP:0000811	DISO	hippocampal neuron degeneration	NA	NA
MP:0008561	DISO	decreased tumor necrosis factor secretion	NA	NA
HP:0005513	DISO	Increased megakaryocyte count	NA	NA
ZP:0011003	DISO	abnormal(ly) increased thickness Mauthner neuron myelin sheath	NA	NA
FBbt:00000265PHENOTYPE	DISO	embryonic/larval dorsal branch phenotype	NA	NA
WBPhenotype:0000274	DISO	dead eggs laid	NA	NA
AQTLTrait:1085	DISO	Degree of Spotting	NA	NA
MP:0008175	DISO	absent follicular B cells	NA	NA
MP:0005220	DISO	abnormal exocrine pancreas morphology	NA	NA
GO:0060021PHENOTYPE	PHYS	palate development phenotype	NA	NA
HP:0100738	DISO	Abnormal eating behavior	NA	NA
ZP:0004576	DISO	abnormal(ly) decreased width somite	NA	NA
MP:0008762	DISO	embryonic lethality	NA	NA
ZP:0002185	DISO	abnormal(ly) disrupted neuron projection development	NA	NA
MP:0008540	DISO	abnormal cerebral hemisphere morphology	NA	NA
FBbt:00000163PHENOTYPE	DISO	embryonic mandibular segment phenotype	NA	NA
GO:0008544PHENOTYPE	PHYS	epidermis development phenotype	NA	NA
GO:0034599PHENOTYPE	PHYS	cellular response to oxidative stress phenotype	NA	NA
GO:0030879PHENOTYPE	PHYS	mammary gland development phenotype	NA	NA
ZP:0001274	DISO	abnormal(ly) lacks parts or has fewer parts of type retinal photoreceptor layer towards photoreceptor cell	NA	NA
MP:0002551	DISO	abnormal blood coagulation	NA	NA
MP:0008873	DISO	increased physiological sensitivity to xenobiotic	NA	NA
ZP:0001984	DISO	abnormal(ly) decreased length basihyal cartilage	NA	NA
FBbt:00001317PHENOTYPE	DISO	Drosophila midline ventral glial cell phenotype	NA	NA
MP:0002275	DISO	abnormal type II pneumocyte morphology	NA	NA
ZP:0000212	DISO	abnormal(ly) viability whole organism	NA	NA
FBbt:01004296PHENOTYPE	DISO	sex comb tooth phenotype	NA	NA
